T,X,Y,Z
417.33894896507263,-2.341274161035193,0.4469614097393537,-0.4598911171062634
417.33894896507263,-4.21039949503138,0.4469614097393537,-1.673624389625799
417.33894896507263,-1.0951906433448506,1.049183090466238,-0.7633244632205997
417.33894896507263,-2.6527948968060993,0.4469614097393537,1.6641078848176851
417.33894896507263,-2.341274161035193,0.4469614097393537,2.574389173577611
417.33894896507263,-0.16062794761642127,0.1458505693759115,2.270962040011699
417.3399896621704,-0.7836697351919288,2.253626451920007,0.7538266520266635
417.3399896621704,-1.0951906433448506,1.9525155560149037,-0.7633244632205997
417.3399896621704,0.15088982892986702,1.6514047711931223,-0.1564577989763795
417.3399896621704,-1.7182323447293502,1.9525155560149037,2.270962040011699
417.3399896621704,-2.6527948968060993,0.7480722501027959,1.0572537296236706
417.3399896621704,-2.0297531954216,0.7480722501027959,-0.4598911171062634
417.3399896621704,-0.472148827039007,1.3502938752880191,1.0572537296236706
417.3399896621704,-4.833440966573192,0.7480722501027959,0.7538266520266635
417.3399896621704,-3.587357563804192,1.3502938752880191,0.1469724968326493
417.3399896621704,2.331491136833334,0.1458505693759115,0.7538266520266635
417.3399896621704,-2.341274161035193,0.7480722501027959,1.9675349064457872
417.3399896621704,0.15088982892986702,-0.15526346463304835,0.7538266520266635
417.3399896621704,5.13512144731275,0.4469614097393537,0.1469724968326493
417.3399896621704,2.643005666851645,1.049183090466238,-1.066757809334936
417.3399896621704,2.643005666851645,0.1458505693759115,-1.9770576797712305
417.3399896621704,3.8890633272395085,-1.0586146199506998,-1.066757809334936
417.3399896621704,1.708462191718058,-0.4563804978917118,-0.4598911171062634
417.3399896621704,0.15088982892986702,-1.6608486309263657,-1.066757809334936
417.3399896621704,0.4624043014875052,-1.3597316254385323,-1.066757809334936
417.3399896621704,-0.16062794761642127,-1.9619656364141984,-0.4598911171062634
417.3399896621704,-0.16062794761642127,-2.263082752985353,-1.673624389625799
417.3399896621704,2.643005666851645,-1.6608486309263657,-1.673624389625799
417.3399896621704,2.331491136833334,-1.3597316254385323,-1.066757809334936
417.3399896621704,2.643005666851645,-2.5641996473898643,0.1469724968326493
417.3399896621704,5.13512144731275,-1.0586146199506998,0.4503995744296564
417.3399896621704,3.8890633272395085,-0.7574975589212057,-1.9770576797712305
417.3399896621704,5.13512144731275,-1.3597316254385323,-2.5839242600620937
417.3399896621704,4.512092387276129,0.1458505693759115,-0.1564577989763795
417.3399896621704,2.9545199670272666,-1.0586146199506998,0.7538266520266635
417.3399896621704,2.643005666851645,-1.6608486309263657,1.6641078848176851
417.3399896621704,0.15088982892986702,-0.4563804978917118,0.1469724968326493
417.3399896621704,1.3969476616997476,-0.4563804978917118,-0.4598911171062634
417.3399896621704,0.7739187740451434,-0.7574975589212057,-1.066757809334936
417.3399896621704,-0.472148827039007,0.7480722501027959,0.4503995744296564
417.3399896621704,-1.7182323447293502,1.6514047711931223,0.7538266520266635
417.3399896621704,-1.4067114940371004,1.9525155560149037,0.7538266520266635
417.3399896621704,-1.4067114940371004,0.7480722501027959,0.4503995744296564
417.3399896621704,-1.7182323447293502,-0.15526346463304835,-0.1564577989763795
417.3399896621704,1.0854332466027816,1.3502938752880191,-0.1564577989763795
417.3399896621704,0.7739187740451434,1.049183090466238,0.7538266520266635
417.36999988555914,-0.16062794761642127,2.5547373478251103,0.7538266520266635
417.36999988555914,-1.0951906433448506,1.6514047711931223,1.3606807512517731
417.36999988555914,0.15088982892986702,1.049183090466238,1.9675349064457872
417.36999988555914,-2.341274161035193,0.1458505693759115,1.3606807512517731
417.36999988555914,-2.0297531954216,1.3502938752880191,1.3606807512517731
417.36999988555914,-2.6527948968060993,1.6514047711931223,1.3606807512517731
417.36999988555914,-4.833440966573192,2.253626451920007,0.4503995744296564
417.36999988555914,-3.8988785294177855,1.9525155560149037,-0.1564577989763795
417.36999988555914,-2.341274161035193,0.1458505693759115,0.1469724968326493
417.36999988555914,-2.9643158624196935,0.1458505693759115,3.181243216833816
417.36999988555914,-1.4067114940371004,0.1458505693759115,3.7880972600900207
417.36999988555914,0.15088982892986702,-0.7574975589212057,1.3606807512517731
417.36999988555914,-0.472148827039007,0.1458505693759115,0.1469724968326493
417.36999988555914,-0.472148827039007,-0.15526346463304835,0.1469724968326493
417.36999988555914,1.3969476616997476,-1.0586146199506998,0.4503995744296564
417.36999988555914,-1.4067114940371004,-0.7574975589212057,-0.1564577989763795
417.36999988555914,-2.6527948968060993,0.7480722501027959,-0.7633244632205997
417.36999988555914,-1.7182323447293502,0.4469614097393537,-0.4598911171062634
417.36999988555914,-3.587357563804192,0.1458505693759115,1.3606807512517731
417.36999988555914,-2.6527948968060993,-1.0586146199506998,-0.7633244632205997
417.36999988555914,-0.472148827039007,0.7480722501027959,-1.3701910994803674
417.36999988555914,-0.472148827039007,-0.15526346463304835,-1.3701910994803674
417.36999988555914,1.3969476616997476,-1.0586146199506998,0.1469724968326493
417.36999988555914,1.0854332466027816,-0.4563804978917118,-0.1564577989763795
417.36999988555914,2.019976606815024,-1.0586146199506998,-1.673624389625799
417.36999988555914,2.331491136833334,-1.6608486309263657,-0.7633244632205997
417.36999988555914,0.4624043014875052,-1.6608486309263657,1.0572537296236706
417.36999988555914,1.0854332466027816,-2.5641996473898643,0.1469724968326493
417.36999988555914,0.7739187740451434,-0.7574975589212057,-0.1564577989763795
417.36999988555914,-1.4067114940371004,-0.4563804978917118,-0.4598911171062634
417.36999988555914,0.7739187740451434,-1.6608486309263657,-0.4598911171062634
417.36999988555914,-1.4067114940371004,-1.6608486309263657,-1.673624389625799
417.36999988555914,-1.4067114940371004,-0.7574975589212057,-0.1564577989763795
417.36999988555914,1.708462191718058,-0.4563804978917118,0.7538266520266635
417.36999988555914,0.15088982892986702,0.1458505693759115,-1.3701910994803674
417.36999988555914,0.7739187740451434,0.4469614097393537,-1.673624389625799
417.36999988555914,-0.7836697351919288,0.1458505693759115,-1.673624389625799
417.36999988555914,0.7739187740451434,0.1458505693759115,-0.7633244632205997
417.36999988555914,1.0854332466027816,-1.0586146199506998,-1.066757809334936
417.36999988555914,1.0854332466027816,1.049183090466238,0.1469724968326493
417.3703420162201,3.2660344970455766,0.4469614097393537,0.1469724968326493
417.3703420162201,2.331491136833334,0.1458505693759115,-0.1564577989763795
417.3703420162201,1.3969476616997476,0.4469614097393537,-0.7633244632205997
417.3703420162201,2.331491136833334,1.3502938752880191,0.7538266520266635
417.3703420162201,1.0854332466027816,1.3502938752880191,-0.4598911171062634
417.3703420162201,0.4624043014875052,1.3502938752880191,0.1469724968326493
417.3703420162201,2.643005666851645,1.3502938752880191,0.1469724968326493
417.3703420162201,0.7739187740451434,1.6514047711931223,-0.1564577989763795
417.3703420162201,0.4624043014875052,1.3502938752880191,-2.8873576621453347
