T,X,Y,Z
456.17650175094604,-0.472148827039007,0.7480722501027959,-0.7633244632205997
456.17650175094604,-0.16062794761642127,0.4469614097393537,-0.7633244632205997
456.17650175094604,0.7739187740451434,-0.7574975589212057,-1.673624389625799
456.17650175094604,1.0854332466027816,-1.6608486309263657,-2.8873576621453347
456.17650175094604,1.0854332466027816,-0.7574975589212057,-2.280491081854472
456.17650175094604,-0.16062794761642127,-2.263082752985353,-3.494224242436198
456.17650175094604,1.3969476616997476,-2.8653167639610198,-4.101091046602679
456.17650175094604,0.15088982892986702,-1.0586146199506998,-1.673624389625799
456.17650175094604,-1.0951906433448506,-1.0586146199506998,-0.7633244632205997
456.17650175094604,0.7739187740451434,-2.263082752985353,-1.3701910994803674
456.17746758461,0.15088982892986702,-1.6608486309263657,-0.1564577989763795
456.17746758461,1.3969476616997476,-1.6608486309263657,1.3606807512517731
456.17746758461,1.708462191718058,-1.6608486309263657,0.7538266520266635
456.17746758461,2.643005666851645,-1.6608486309263657,1.3606807512517731
456.17746758461,2.9545199670272666,-0.7574975589212057,1.0572537296236706
456.17746758461,1.3969476616997476,-0.4563804978917118,0.4503995744296564
456.17746758461,-0.472148827039007,1.049183090466238,1.3606807512517731
456.17746758461,-2.0297531954216,1.049183090466238,1.3606807512517731
456.17746758461,-2.9643158624196935,0.7480722501027959,0.7538266520266635
456.17746758461,-2.6527948968060993,0.1458505693759115,-1.673624389625799
456.17746758461,-2.0297531954216,1.6514047711931223,-1.673624389625799
456.17746758461,-2.341274161035193,2.253626451920007,0.1469724968326493
456.17746758461,-2.9643158624196935,0.7480722501027959,-0.1564577989763795
456.17746758461,-2.341274161035193,0.4469614097393537,0.1469724968326493
456.17746758461,-2.6527948968060993,1.3502938752880191,-0.7633244632205997
456.17746758461,-3.275836828033287,0.7480722501027959,-1.673624389625799
456.17746758461,-3.587357563804192,1.3502938752880191,-0.4598911171062634
456.17746758461,-2.9643158624196935,0.7480722501027959,1.3606807512517731
456.17746758461,-0.472148827039007,0.1458505693759115,0.1469724968326493
456.17746758461,0.15088982892986702,0.1458505693759115,-0.7633244632205997
456.17746758461,-0.7836697351919288,0.4469614097393537,1.3606807512517731
456.17746758461,-2.0297531954216,0.7480722501027959,2.877816083267904
456.17746758461,-0.472148827039007,-0.4563804978917118,1.0572537296236706
456.17746758461,2.9545199670272666,-1.0586146199506998,0.1469724968326493
456.17746758461,2.019976606815024,-0.7574975589212057,0.7538266520266635
456.17746758461,-0.472148827039007,1.049183090466238,1.9675349064457872
456.17746758461,-0.7836697351919288,0.1458505693759115,1.6641078848176851
456.17746758461,0.4624043014875052,-1.0586146199506998,-2.8873576621453347
456.17746758461,1.3969476616997476,-1.0586146199506998,-4.7079574030179225
456.17746758461,0.7739187740451434,0.4469614097393537,-2.8873576621453347
456.17746758461,-0.472148827039007,0.7480722501027959,1.0572537296236706
456.17746758461,0.15088982892986702,-0.7574975589212057,-0.4598911171062634
